Time,FHR
0.34400000000000003,-0.25
0.34600000000000003,0.75
0.34800000000000003,-0.625
0.35000000000000003,-1.9375
0.352,-1.0625
0.354,-1.6875
0.356,-1.9375
0.358,-1.1875
0.36,-0.1875
0.362,-1.5
0.364,-1.375
0.366,-1.5
0.368,-1.5625
0.37,-0.125
0.372,-2.0
0.374,-1.5
0.376,-0.4375
0.378,-1.3125
0.38,-1.0625
0.382,-0.3125
0.384,-1.0
0.386,-1.875
0.388,-1.0625
0.39,-1.25
0.392,-1.8125
0.394,-0.6875
0.396,-1.25
0.398,-2.4375
0.4,-0.875
0.402,0.8125
0.404,-1.0625
0.406,-0.4375
0.40800000000000003,-0.125
0.41000000000000003,1.0625
0.41200000000000003,0.1875
0.41400000000000003,0.8125
0.41600000000000004,3.6875
0.418,2.375
0.42,1.375
0.422,0.75
0.424,0.1875
0.426,3.125
0.428,3.5
0.43,1.25
0.432,2.1875
0.434,1.0625
0.436,0.75
0.438,0.875
0.44,-0.0625
0.442,-0.8125
0.444,-0.5
0.446,-0.75
0.448,-0.8125
0.45,-2.6875
0.452,-3.5
0.454,-2.6875
0.456,-1.75
0.458,-1.4375
0.46,-0.625
0.462,-1.0625
0.464,-0.75
0.466,-0.6875
0.468,-1.4375
0.47000000000000003,0.0
0.47200000000000003,-0.1875
0.47400000000000003,-0.875
0.47600000000000003,0.625
0.47800000000000004,-0.3125
0.48,-1.1875
0.482,-1.4375
0.484,-0.125
0.486,0.3125
0.488,-0.5625
0.49,-0.3125
0.492,0.4375
0.494,-0.8125
0.496,-0.0625
0.498,-0.75
0.5,1.25
0.502,0.9375
0.504,0.3125
0.506,-1.5625
0.508,-0.3125
0.51,-0.5
0.512,-2.0
0.514,-1.1875
0.516,0.4375
0.518,-0.1875
0.52,0.8125
0.522,0.125
0.524,-0.375
0.526,-0.375
0.528,0.1875
0.53,-0.75
0.532,-0.0625
0.534,-0.125
0.536,0.375
0.538,0.9375
0.54,0.3125
0.542,1.0
0.544,1.625
0.546,0.5625
0.548,-1.0
0.55,0.9375
0.552,0.4375
0.554,0.125
0.556,0.0
0.558,0.0625
0.56,1.5625
0.562,0.125
0.5640000000000001,0.3125
0.5660000000000001,0.3125
0.5680000000000001,-0.0625
0.5700000000000001,0.5
0.5720000000000001,1.625
0.5740000000000001,0.375
0.5760000000000001,0.5
0.578,-0.5625
0.58,0.875
0.582,1.5625
0.584,0.5
0.586,1.125
0.588,2.25
0.59,1.3125
0.592,0.75
0.594,0.75
0.596,0.4375
0.598,0.75
0.6,1.25
0.602,1.0625
0.604,0.25
0.606,0.5625
0.608,2.875
0.61,1.5625
0.612,2.125
0.614,2.6875
0.616,2.6875
0.618,2.0625
0.62,1.8125
0.622,1.0625
0.624,2.4375
0.626,3.0625
0.628,1.3125
0.63,2.6875
0.632,2.8125
0.634,2.25
0.636,3.4375
0.638,3.5625
0.64,2.5
0.642,3.3125
0.644,3.5
0.646,2.8125
0.648,2.8125
0.65,3.125
0.652,2.5
0.654,3.0625
0.656,3.0
0.658,3.125
0.66,4.5
0.662,2.4375
0.664,3.125
0.666,5.0625
0.668,4.0
0.67,3.125
0.672,2.5
0.674,3.0625
0.676,3.125
0.678,3.4375
0.68,2.6875
0.682,1.3125
0.684,3.75
0.686,2.1875
0.6880000000000001,1.75
0.6900000000000001,2.8125
0.6920000000000001,2.625
0.6940000000000001,2.1875
0.6960000000000001,2.6875
0.6980000000000001,1.5
0.7000000000000001,1.0
0.7020000000000001,2.4375
0.704,2.0
0.706,-0.25
0.708,1.3125
0.71,2.0625
0.712,1.3125
0.714,0.625
0.716,0.125
0.718,-0.0625
0.72,3.6875
0.722,0.25
0.724,0.625
0.726,-1.375
0.728,-1.3125
0.73,-0.0625
0.732,0.6875
0.734,-0.75
0.736,0.3125
0.738,0.25
0.74,0.125
0.742,-0.9375
0.744,-0.5625
0.746,-1.4375
0.748,-0.8125
0.75,0.0625
0.752,0.1875
0.754,-1.75
0.756,0.1875
0.758,0.125
0.76,-1.1875
0.762,-0.1875
0.764,-0.6875
0.766,-1.0625
0.768,0.25
0.77,-0.375
0.772,-0.5625
0.774,-1.375
0.776,-0.6875
0.778,0.0625
0.78,-0.4375
0.782,-0.5
0.784,1.0
0.786,-0.1875
0.788,-0.9375
0.79,0.0625
0.792,-0.375
0.794,-0.375
0.796,-0.5625
0.798,-1.4375
0.8,-0.6875
0.802,0.375
0.804,0.375
0.806,0.25
0.808,-0.25
0.81,0.0
0.812,-0.125
0.8140000000000001,0.125
0.8160000000000001,-1.0625
0.8180000000000001,-0.875
0.8200000000000001,0.25
0.8220000000000001,-1.0625
0.8240000000000001,-0.5
0.8260000000000001,0.5
0.8280000000000001,-0.625
0.8300000000000001,-1.5
0.8320000000000001,0.125
0.834,-0.0625
0.836,0.125
0.838,0.0625
0.84,-0.5
0.842,0.5
0.844,0.875
0.846,-0.4375
0.848,-0.75
0.85,-0.625
0.852,0.125
0.854,0.5625
0.856,-1.4375
0.858,-0.5
0.86,0.625
0.862,-0.1875
0.864,-0.5625
0.866,-0.375
0.868,0.5625
0.87,0.0
0.872,-1.25
0.874,-0.5
0.876,0.1875
0.878,0.0
0.88,-0.0625
0.882,0.5625
0.884,1.3125
0.886,-0.3125
0.888,0.1875
0.89,-0.375
0.892,0.0625
0.894,-0.125
0.896,0.9375
0.898,0.0625
0.9,-0.75
0.902,0.1875
0.904,0.5
0.906,0.125
0.908,-0.75
0.91,0.375
0.912,0.0
0.914,-0.625
0.916,-0.4375
0.918,-0.4375
0.92,0.5
0.922,1.125
0.924,-0.8125
0.926,-0.1875
0.928,-0.8125
0.93,1.0
0.932,0.6875
0.934,1.0625
0.936,0.3125
0.9380000000000001,1.125
0.9400000000000001,-0.125
0.9420000000000001,1.375
0.9440000000000001,-0.25
0.9460000000000001,-1.4375
0.9480000000000001,1.0
0.9500000000000001,0.3125
0.9520000000000001,0.0
0.9540000000000001,0.3125
0.9560000000000001,0.75
0.9580000000000001,0.3125
0.96,-1.4375
0.962,-1.0625
0.964,0.3125
0.966,0.875
0.968,0.5
0.97,-0.6875
0.972,0.4375
0.974,-0.5625
0.976,-0.1875
0.978,1.3125
0.98,0.375
0.982,0.4375
0.984,-0.1875
0.986,-0.125
0.988,-0.0625
0.99,0.75
0.992,-0.375
0.994,0.375
0.996,-0.8125
0.998,-0.5
1.0,-0.125
1.002,0.0625
1.004,0.125
1.006,0.9375
1.008,1.125
1.01,0.125
1.012,0.375
1.014,0.75
1.016,1.1875
1.018,-0.3125
1.02,-0.375
1.022,-0.875
1.024,-1.5
1.026,0.4375
1.028,0.4375
1.03,0.5625
1.032,0.5625
1.034,0.3125
1.036,-0.375
1.038,-0.125
1.04,0.875
1.042,0.625
1.044,1.0
1.046,1.25
1.048,0.3125
1.05,-0.1875
1.052,1.3125
1.054,-0.25
1.056,-0.25
1.058,1.625
1.06,-0.8125
1.062,-1.5625
1.064,-0.25
1.066,0.5
1.068,0.0
1.07,0.625
1.072,-0.4375
1.074,0.0
1.076,1.6875
1.078,2.0
1.08,0.4375
1.082,-0.375
1.084,-0.625
1.086,1.1875
1.088,1.0625
1.09,-0.1875
1.092,-0.9375
1.094,-0.1875
1.096,0.3125
1.098,-0.125
1.1,-0.875
1.102,-0.25
1.104,0.3125
1.106,1.4375
1.108,0.5
1.11,0.5
1.112,0.9375
1.114,0.25
1.116,0.625
1.118,-0.25
1.12,-0.75
1.122,0.1875
1.124,0.75
1.1260000000000001,2.6875
1.1280000000000001,0.75
1.1300000000000001,0.125
1.1320000000000001,0.875
1.1340000000000001,2.1875
1.1360000000000001,0.3125
1.1380000000000001,-0.625
1.1400000000000001,0.1875
1.1420000000000001,1.375
1.1440000000000001,-0.0625
1.1460000000000001,1.8125
1.1480000000000001,1.375
1.1500000000000001,0.0
1.1520000000000001,0.625
1.154,1.4375
1.156,1.875
1.158,2.125
1.16,0.5625
1.162,1.5625
1.164,1.25
1.166,1.3125
1.168,2.9375
1.17,-1.5625
1.172,0.6875
1.174,0.75
1.176,-0.3125
1.178,1.375
1.18,1.0625
1.182,0.5625
1.184,0.4375
1.186,-0.1875
1.188,-0.4375
1.19,0.5
1.192,0.5625
1.194,0.4375
1.196,0.125
1.198,-0.6875
1.2,0.8125
1.202,1.375
1.204,-0.625
1.206,0.3125
1.208,1.125
1.21,0.125
1.212,-0.875
1.214,-0.4375
1.216,1.25
1.218,1.1875
1.22,1.375
1.222,0.125
1.224,-1.375
1.226,-0.8125
1.228,2.125
1.23,0.75
1.232,1.0625
1.234,0.625
1.236,1.6875
1.238,3.25
1.24,3.375
1.242,2.9375
1.244,2.375
1.246,2.5625
1.248,2.625
1.25,3.4375
1.252,3.625
1.254,3.0
1.256,1.6875
1.258,2.9375
1.26,4.6875
1.262,4.3125
1.264,2.0625
1.266,1.875
1.268,0.8125
1.27,0.875
1.272,1.125
1.274,-0.25
1.276,0.0625
1.278,-0.75
1.28,-0.8125
1.282,-0.1875
1.284,-1.0625
1.286,-0.9375
1.288,0.5
1.29,0.0
1.292,-0.6875
1.294,1.75
1.296,0.75
1.298,0.1875
1.3,1.1875
1.302,0.8125
1.304,0.5
1.306,1.6875
1.308,1.8125
1.31,1.0625
1.312,0.25
1.314,1.4375
1.316,1.0
1.318,2.75
1.32,0.8125
1.322,0.5
1.324,0.75
1.326,1.0
1.328,1.375
1.33,1.25
1.332,2.375
1.334,1.0625
1.336,0.75
1.338,2.0625
1.34,1.8125
1.342,0.5
1.344,0.375
1.346,1.375
1.348,1.5625
1.35,1.5
1.352,0.875
1.354,1.6875
1.356,0.4375
1.358,0.3125
1.36,0.875
1.362,1.0
1.364,1.3125
1.366,1.5
1.368,1.1875
1.37,2.125
1.372,2.5
1.374,2.9375
1.3760000000000001,2.875
1.3780000000000001,2.625
1.3800000000000001,2.0
1.3820000000000001,0.3125
1.3840000000000001,1.8125
1.3860000000000001,1.375
1.3880000000000001,2.0625
1.3900000000000001,1.375
1.3920000000000001,1.8125
1.3940000000000001,1.4375
1.3960000000000001,1.9375
1.3980000000000001,2.9375
1.4000000000000001,1.3125
1.4020000000000001,1.75
1.4040000000000001,1.5625
1.4060000000000001,1.125
1.408,1.25
1.41,3.5
1.412,3.125
1.414,2.9375
1.416,2.9375
1.418,2.375
1.42,2.4375
1.422,3.5
1.424,1.75
1.426,2.6875
1.428,2.375
1.43,0.0625
1.432,2.5
1.434,2.375
1.436,3.6875
1.438,3.375
1.44,3.1875
1.442,2.9375
1.444,2.375
1.446,3.25
1.448,2.875
1.45,3.1875
1.452,3.1875
1.454,3.0625
1.456,3.125
1.458,3.5
1.46,4.0625
1.462,3.375
1.464,5.0
1.466,5.5
1.468,4.4375
1.47,5.5
1.472,4.6875
1.474,4.125
1.476,4.375
1.478,4.8125
1.48,3.8125
1.482,4.0
1.484,4.125
1.486,4.8125
1.488,5.0
1.49,4.9375
1.492,5.4375
1.494,4.25
1.496,3.75
1.498,4.4375
1.5,4.375
1.502,5.4375
1.504,4.4375
1.506,4.5625
1.508,4.25
1.51,4.625
1.512,3.5
1.514,5.0625
1.516,3.9375
1.518,3.25
1.52,2.5625
1.522,3.8125
1.524,3.5625
1.526,3.625
1.528,3.5625
1.53,3.0625
1.532,2.625
1.534,2.625
1.536,2.4375
1.538,1.3125
1.54,2.4375
1.542,2.0625
1.544,1.0625
1.546,1.9375
1.548,2.125
1.55,1.6875
1.552,1.9375
1.554,2.75
1.556,1.0
1.558,1.0625
1.56,0.6875
1.562,0.6875
1.564,1.5
1.566,0.75
1.568,1.3125
1.57,1.5625
1.572,1.75
1.574,-0.5
1.576,1.1875
1.578,1.75
1.58,1.6875
1.582,0.5625
1.584,0.0625
1.586,2.0625
1.588,1.0
1.59,1.5
1.592,1.6875
1.594,-0.125
1.596,0.5
1.598,2.4375
1.6,-0.25
1.602,-0.1875
1.604,-0.125
1.606,-0.875
1.608,-0.5625
1.61,-0.625
1.612,1.1875
1.614,1.6875
1.616,1.9375
1.618,2.1875
1.62,0.625
1.622,0.5625
1.624,-0.0625
1.6260000000000001,0.5625
1.6280000000000001,0.3125
1.6300000000000001,0.4375
1.6320000000000001,1.4375
1.6340000000000001,1.375
1.6360000000000001,-0.125
1.6380000000000001,-0.4375
1.6400000000000001,0.1875
1.6420000000000001,0.9375
1.6440000000000001,0.25
1.6460000000000001,0.3125
1.6480000000000001,1.3125
1.6500000000000001,0.125
1.6520000000000001,0.5625
1.6540000000000001,0.0625
1.6560000000000001,2.0
1.6580000000000001,1.6875
1.6600000000000001,1.1875
1.6620000000000001,0.5
1.6640000000000001,1.0
1.666,1.375
1.668,1.3125
1.67,0.5625
1.672,-0.1875
1.674,1.8125
1.676,-0.5
1.678,1.6875
1.68,0.5
1.682,1.0
1.684,0.9375
1.686,0.4375
1.688,0.5
1.69,0.25
1.692,1.125
1.694,3.8125
1.696,-1.0
1.698,1.125
1.7,2.125
1.702,0.8125
1.704,0.5625
1.706,0.6875
1.708,0.25
1.71,1.25
1.712,0.625
1.714,1.0
1.716,1.125
1.718,0.875
1.72,0.5
1.722,1.125
1.724,2.0625
1.726,-0.75
1.728,0.4375
1.73,3.0625
1.732,0.75
1.734,0.875
1.736,1.8125
1.738,0.375
1.74,0.8125
1.742,1.25
1.744,0.6875
1.746,0.625
1.748,1.125
1.75,2.1875
1.752,0.4375
1.754,1.0
1.756,0.9375
1.758,0.625
1.76,0.3125
1.762,0.3125
1.764,1.6875
1.766,2.3125
1.768,1.0625
1.77,0.4375
1.772,0.75
1.774,0.75
1.776,1.5625
1.778,1.0625
1.78,0.875
1.782,2.375
1.784,0.9375
1.786,0.625
1.788,0.375
1.79,-0.625
1.792,-0.875
1.794,2.0
1.796,1.0625
1.798,0.6875
1.8,0.875
1.802,1.4375
1.804,1.5
1.806,0.0
1.808,0.9375
1.81,0.4375
1.812,1.4375
1.814,1.8125
1.816,1.25
1.818,0.9375
1.82,-0.0625
1.822,0.8125
1.824,-0.3125
1.826,0.3125
1.828,0.9375
1.83,1.0625
1.832,1.6875
1.834,0.6875
1.836,1.3125
1.838,2.125
1.84,1.0625
1.842,0.75
1.844,0.125
1.846,0.9375
1.848,0.3125
1.85,-0.1875
1.852,0.4375
1.854,0.875
1.856,1.0
1.858,2.5625
1.86,0.8125
1.862,0.75
1.864,-0.1875
1.866,0.5625
1.868,0.875
1.87,0.375
1.872,0.0
1.874,1.9375
1.8760000000000001,1.125
1.8780000000000001,1.625
1.8800000000000001,1.75
1.8820000000000001,1.125
1.8840000000000001,0.5625
1.8860000000000001,1.0
1.8880000000000001,1.0625
1.8900000000000001,0.375
1.8920000000000001,-0.5
1.8940000000000001,0.4375
1.8960000000000001,1.25
1.8980000000000001,1.6875
1.9000000000000001,2.125
1.9020000000000001,0.5
1.9040000000000001,1.1875
1.9060000000000001,0.9375
1.9080000000000001,1.25
1.9100000000000001,2.0
1.9120000000000001,0.1875
1.9140000000000001,0.75
1.9160000000000001,0.4375
1.9180000000000001,0.625
1.92,0.9375
1.922,-0.5
1.924,0.1875
1.926,-0.25
1.928,0.75
1.93,0.3125
1.932,0.625
1.934,1.6875
1.936,0.375
1.938,0.4375
1.94,1.125
1.942,2.0625
1.944,1.0
1.946,0.875
1.948,1.8125
1.95,0.0
1.952,0.5625
1.954,0.875
1.956,0.625
1.958,0.3125
1.96,0.1875
1.962,0.125
1.964,1.0
1.966,2.8125
1.968,1.6875
1.97,0.1875
1.972,1.5
1.974,1.8125
1.976,2.3125
1.978,0.1875
1.98,0.6875
1.982,2.0
1.984,1.75
1.986,1.3125
1.988,0.875
1.99,1.5
1.992,1.9375
1.994,1.625
1.996,2.125
1.998,1.0625
2.0,1.875
2.0020000000000002,1.5625
2.004,0.6875
2.0060000000000002,0.5
2.008,0.8125
2.0100000000000002,2.3125
2.012,1.8125
2.0140000000000002,1.375
2.016,0.6875
2.0180000000000002,2.75
2.02,-1.125
2.0220000000000002,-1.6875
2.024,1.1875
2.0260000000000002,0.8125
2.028,1.5625
2.0300000000000002,0.5625
2.032,0.1875
2.0340000000000003,0.4375
2.036,0.125
2.0380000000000003,0.4375
2.04,1.75
2.0420000000000003,0.25
2.044,1.9375
2.0460000000000003,0.375
2.048,0.5
2.05,1.625
2.052,2.1875
2.054,-0.25
2.056,-0.0625
2.058,-0.3125
2.06,-0.0625
2.062,0.625
2.064,0.25
2.066,1.3125
2.068,0.8125
2.07,0.875
2.072,1.0625
2.074,1.375
2.076,3.25
2.078,3.75
2.08,2.875
2.082,4.375
2.084,4.4375
2.086,2.9375
2.088,2.9375
2.09,3.8125
2.092,3.0
2.094,2.4375
2.096,3.625
2.098,3.6875
2.1,2.375
2.102,1.5
2.104,1.0
2.106,1.0625
2.108,0.1875
2.11,-0.25
2.112,-0.3125
2.114,0.3125
2.116,-1.4375
2.118,-0.1875
2.12,-0.6875
2.122,-0.875
2.124,-0.4375
2.126,-0.375
2.128,1.125
2.13,2.4375
2.132,0.25
2.134,1.375
2.136,2.125
2.138,0.9375
2.14,2.75
2.142,-0.1875
2.144,0.25
2.146,1.375
2.148,0.9375
2.15,-0.1875
2.152,-0.625
2.154,0.6875
2.156,2.0
2.158,1.4375
2.16,2.3125
2.162,1.1875
2.164,1.3125
2.166,0.6875
2.168,2.0625
2.17,0.6875
2.172,0.3125
2.174,0.6875
2.176,1.0
2.178,2.5
2.18,2.0625
2.182,1.375
2.184,2.25
2.186,0.4375
2.188,0.6875
2.19,0.75
2.192,0.75
2.194,1.25
2.196,1.8125
2.198,1.375
2.2,2.0
2.202,2.3125
2.204,1.8125
2.206,1.5
2.208,0.8125
2.21,3.1875
2.212,1.6875
2.214,1.25
2.216,1.5625
2.218,1.875
2.22,2.0
2.222,2.8125
2.224,2.125
2.226,-0.1875
2.228,1.4375
2.23,2.5
2.232,2.25
2.234,2.4375
2.236,2.375
2.238,1.625
2.24,1.4375
2.242,2.4375
2.244,2.1875
2.246,2.0
2.248,1.0
2.25,3.0625
2.2520000000000002,3.3125
2.254,2.3125
2.2560000000000002,1.9375
2.258,0.875
2.2600000000000002,2.8125
2.262,2.6875
2.2640000000000002,2.375
2.266,4.0625
2.2680000000000002,3.6875
2.27,2.375
2.2720000000000002,2.375
2.274,2.875
2.2760000000000002,2.875
2.278,3.3125
2.2800000000000002,2.625
2.282,3.5
2.2840000000000003,3.75
2.286,4.375
2.2880000000000003,3.0625
2.29,3.5
2.2920000000000003,2.8125
2.294,2.6875
2.2960000000000003,3.0625
2.298,3.875
2.3000000000000003,3.8125
2.302,3.875
2.3040000000000003,3.8125
2.306,4.0
2.308,3.5
2.31,5.3125
2.312,5.0625
2.314,6.125
2.316,4.875
2.318,3.4375
2.32,3.875
2.322,3.0
2.324,3.8125
2.326,5.1875
2.328,4.625
2.33,4.75
2.332,5.6875
2.334,4.0625
2.336,4.625
2.338,3.75
2.34,3.6875
2.342,3.125
2.344,3.5
2.346,3.875
2.348,4.125
2.35,3.75
2.352,3.6875
2.354,4.0
2.356,3.625
2.358,4.375
2.36,3.0625
2.362,3.4375
2.364,3.8125
2.366,4.0625
2.368,2.25
2.37,3.0625
2.372,2.3125
2.374,1.6875
2.376,2.75
2.378,2.125
2.38,1.6875
2.382,1.1875
2.384,1.375
2.386,2.4375
2.388,2.3125
2.39,1.0625
2.392,1.0
2.394,0.375
2.396,1.1875
2.398,1.5
2.4,0.9375
2.402,0.5
2.404,1.75
2.406,0.375
2.408,1.4375
2.41,0.3125
2.412,0.0625
2.414,0.0625
2.416,0.8125
2.418,0.3125
2.42,1.25
2.422,1.5
2.424,0.6875
2.426,0.75
2.428,-0.3125
2.43,0.0625
2.432,1.1875
2.434,2.8125
2.436,0.375
2.438,-1.0625
2.44,-0.0625
2.442,0.875
2.444,1.0
2.446,0.3125
2.448,-0.125
2.45,0.625
2.452,1.25
2.454,1.0
2.456,-0.4375
2.458,1.1875
2.46,0.6875
2.462,-0.1875
2.464,1.0625
2.466,0.0625
2.468,-0.375
2.47,2.25
2.472,1.1875
2.474,0.875
2.476,0.3125
2.478,0.75
2.48,0.1875
2.482,0.25
2.484,1.6875
2.486,-0.9375
2.488,-0.375
2.49,1.9375
2.492,1.0
2.494,0.6875
2.496,1.125
2.498,1.1875
2.5,1.5625
2.5020000000000002,0.375
2.504,-0.625
2.5060000000000002,0.5
2.508,0.25
2.5100000000000002,0.875
2.512,1.625
2.5140000000000002,-0.5625
2.516,1.4375
2.5180000000000002,0.0
2.52,0.375
2.5220000000000002,0.875
2.524,1.3125
2.5260000000000002,-0.1875
2.528,0.8125
2.5300000000000002,1.5625
2.532,0.6875
2.5340000000000003,0.125
2.536,-0.0625
2.5380000000000003,0.3125
2.54,0.375
2.5420000000000003,1.1875
2.544,0.875
2.5460000000000003,1.0625
2.548,1.25
2.5500000000000003,0.5
2.552,0.9375
2.5540000000000003,0.625
2.556,0.625
2.5580000000000003,1.375
2.56,1.125
2.562,0.375
2.564,0.5625
2.566,-0.25
2.568,1.3125
2.57,2.0625
2.572,2.0
2.574,0.875
2.576,-0.4375
2.578,1.1875
2.58,1.625
2.582,0.3125
2.584,0.875
2.586,0.4375
2.588,0.375
2.59,0.375
2.592,0.125
2.594,0.6875
2.596,-0.5625
2.598,1.3125
2.6,0.8125
2.602,0.1875
2.604,0.5625
2.606,0.1875
2.608,0.875
2.61,1.3125
2.612,0.625
2.614,0.625
2.616,0.375
2.618,0.1875
2.62,-0.5
2.622,1.0
2.624,0.3125
2.626,1.0625
2.628,1.0625
2.63,0.9375
2.632,0.0
2.634,0.375
2.636,0.75
2.638,1.625
2.64,1.4375
2.642,0.1875
2.644,1.25
2.646,0.375
2.648,0.875
2.65,0.125
2.652,0.4375
2.654,1.5625
2.656,1.0
2.658,0.5
2.66,0.375
2.662,1.3125
2.664,0.0
2.666,0.0
2.668,0.5
2.67,-0.375
2.672,0.4375
2.674,1.6875
2.676,0.0
2.678,-0.75
2.68,0.625
2.682,0.0625
2.684,0.125
2.686,-0.375
2.688,-0.5625
2.69,0.3125
2.692,0.9375
2.694,1.1875
2.696,0.8125
2.698,-0.625
2.7,0.5625
2.702,0.375
2.704,1.3125
2.706,-0.375
2.708,0.0
2.71,-0.1875
2.712,0.375
2.714,1.0625
2.716,0.1875
2.718,0.875
2.72,-0.0625
2.722,1.625
2.724,2.0
2.726,1.5
2.728,0.4375
2.73,0.75
2.732,0.4375
2.734,1.8125
2.736,0.3125
2.738,0.6875
2.74,0.0625
2.742,0.625
2.744,0.8125
2.746,1.5
2.748,0.875
2.75,1.9375
2.7520000000000002,0.5625
2.754,0.5625
2.7560000000000002,0.875
2.758,1.5625
2.7600000000000002,0.9375
2.762,1.375
2.7640000000000002,0.9375
2.766,0.0
2.7680000000000002,0.1875
2.77,0.75
2.7720000000000002,1.3125
2.774,0.8125
2.7760000000000002,0.9375
2.778,1.125
2.7800000000000002,1.0
2.782,-0.5625
2.7840000000000003,0.75
2.786,1.125
2.7880000000000003,0.8125
2.79,-0.1875
2.7920000000000003,0.75
2.794,-0.5625
2.7960000000000003,-1.9375
2.798,0.5625
2.8000000000000003,1.1875
2.802,0.125
2.8040000000000003,-0.25
2.806,0.4375
2.8080000000000003,1.0
2.81,-0.375
2.8120000000000003,0.5625
2.814,-0.125
2.816,0.0
2.818,-0.1875
2.82,0.8125
2.822,1.3125
2.824,0.8125
2.826,1.5
2.828,-0.5625
2.83,-0.1875
2.832,-0.125
2.834,-0.1875
2.836,1.75
2.838,1.6875
2.84,1.3125
2.842,2.125
2.844,2.0625
2.846,2.25
2.848,2.6875
2.85,2.6875
2.852,3.0625
2.854,2.0625
2.856,2.875
2.858,2.5
2.86,3.1875
2.862,3.25
2.864,4.25
2.866,3.375
2.868,0.75
2.87,1.5625
2.872,0.25
2.874,0.4375
2.876,0.9375
2.878,-2.125
2.88,-1.125
2.882,-2.1875
2.884,-0.125
2.886,0.25
2.888,-0.5625
2.89,-1.3125
2.892,-0.5
2.894,-0.875
2.896,-0.0625
2.898,0.5
2.9,0.9375
2.902,1.75
2.904,0.125
2.906,0.3125
2.908,1.8125
2.91,0.5625
2.912,0.375
2.914,0.6875
2.916,0.4375
2.918,1.375
2.92,1.25
2.922,0.375
2.924,1.1875
2.926,0.25
2.928,1.1875
2.93,0.4375
2.932,0.9375
2.934,1.5625
2.936,1.4375
2.938,1.4375
2.94,0.75
2.942,1.75
2.944,0.875
